@relation IBMdataset

@attribute 1 numeric
@attribute 0 numeric

@data
3092,31
3092,33
3092,34
3092,35
3092,36
3092,38
3092,39
3092,40
3092,43
3092,45
3092,47
3092,48
3092,49
3092,52
3092,55
3092,60
3092,61
3092,62
3092,63
3092,66
3092,67
3092,69
3092,70
3092,71
3092,72
3092,73
3092,74
3092,76
3092,77
3092,79
3092,80
3092,81
3092,83
3092,85
3092,86
3092,87
3092,93
3092,98
3093,0
3093,1
3093,3
3093,6
3093,9
3093,11
3093,14
3093,17
3093,18
3093,21
3093,23
3093,24
3093,25
3093,26
3093,27
3093,28
3093,29
3093,33
3093,34
3093,35
3093,36
3093,38
3093,39
3093,40
3093,41
3093,43
3093,46
3093,48
3093,49
3093,54
3093,62
3093,63
3093,67
3093,68
3093,69
3093,71
3093,73
3093,74
3093,78
3093,80
3093,81
3093,85
3093,86
3093,87
3093,88
3093,94
3093,97
3094,0
3094,3
3094,5
3094,7
3094,8
3094,9
3094,10
3094,11
3094,12
3094,13
3094,14
3094,16
3094,17
3094,18
3094,19
3094,26
3094,28
3094,29
3094,31
3094,35
3094,36
3094,38
3094,39
3094,40
3094,42
3094,43
3094,45
3094,47
3094,48
3094,50
3094,51
3094,53
3094,55
3094,60
3094,62
3094,63
3094,67
3094,69
3094,70
3094,71
3094,72
3094,73
3094,74
3094,75
3094,76
3094,80
3094,81
3094,85
3094,86
3094,87
3094,89
3094,92
3094,93
3094,95
3094,97
3094,98
3095,0
3095,4
3095,5
3095,7
3095,8
3095,11
3095,14
3095,17
3095,18
3095,19
3095,23
3095,28
3095,29
3095,35
3095,36
3095,38
3095,40
3095,42
3095,43
3095,45
3095,47
3095,48
3095,51
3095,52
3095,53
3095,57
3095,61
3095,62
3095,63
3095,66
3095,67
3095,68
3095,69
3095,70
3095,71
3095,72
3095,80
3095,81
3095,85
3095,87
3095,88
3095,89
3095,93
3095,96
3096,0
3096,3
3096,5
3096,6
3096,7
3096,9
3096,10
3096,11
3096,14
3096,18
3096,21
3096,28
3096,31
3096,33
3096,34
3096,35
3096,36
3096,38
3096,39
3096,40
3096,41
3096,44
3096,45
3096,51
3096,60
3096,62
3096,63
3096,66
3096,67
3096,69
3096,71
3096,72
3096,76
3096,78
3096,81
3096,83
3096,85
3096,86
3096,87
3096,89
3096,94
3096,95
3096,96
3096,97
3096,99
3097,0
3097,3
3097,6
3097,11
3097,13
3097,14
3097,17
3097,19
3097,24
3097,26
3097,28
3097,33
3097,34
3097,38
3097,39
3097,40
3097,42
3097,43
3097,47
3097,49
3097,51
3097,52
3097,61
3097,63
3097,67
3097,68
3097,69
3097,73
3097,76
3097,78
3097,81
3097,82
3097,83
3097,85
3097,86
3097,87
3097,88
3097,89
3097,90
3097,92
3097,93
3097,94
3097,97
3098,0
3098,1
3098,3
3098,4
3098,5
3098,10
3098,13
3098,17
3098,19
3098,21
3098,25
3098,27
3098,28
3098,33
3098,35
3098,36
3098,38
3098,39
3098,41
3098,43
3098,47
3098,48
3098,49
3098,51
3098,55
3098,57
3098,59
3098,60
3098,61
3098,62
3098,63
3098,67
3098,69
3098,71
3098,73
3098,74
3098,78
3098,80
3098,83
3098,85
3098,86
3098,87
3098,89
3098,93
3098,94
3098,97
3099,0
3099,3
3099,8
3099,9
3099,11
3099,12
3099,14
3099,16
3099,21
3099,24
3099,25
3099,26
3099,27
3099,28
3099,29
3099,31
3099,33
3099,36
3099,38
3099,39
3099,40
3099,42
3099,45
3099,47
3099,48
3099,49
3099,51
3099,60
3099,61
3099,62
3099,63
3099,65
3099,67
3099,69
3099,71
3099,72
3099,73
3099,74
3099,76
3099,78
3099,80
3099,81
3099,83
3099,85
3099,87
3099,89
3099,90
3099,94
3100,1
3100,3
3100,7
3100,8
3100,9
3100,11
3100,12
3100,13
3100,15
3100,16
3100,17
3100,18
3100,19
3100,21
3100,23
3100,25
3100,26
3100,29
3100,31
3100,35
3100,38
3100,39
3100,40
3100,46
3100,47
3100,48
3100,51
3100,52
3100,53
3100,61
3100,63
3100,67
3100,69
3100,71
3100,72
3100,73
3100,75
3100,76
3100,78
3100,79
3100,80
3100,81
3100,83
3100,85
3100,87
3100,88
3100,89
3100,98
3101,3
3101,8
3101,13
3101,14
3101,15
3101,19
3101,23
3101,28
3101,29
3101,31
3101,33
3101,36
3101,38
3101,42
3101,47
3101,50
3101,51
3101,52
3101,55
3101,57
3101,61
3101,62
3101,63
3101,66
3101,68
3101,71
3101,72
3101,73
3101,74
3101,75
3101,78
3101,79
3101,80
3101,81
3101,83
3101,84
3101,86
3101,87
3101,89
3101,93
3101,96
3101,97
3101,99
3102,0
3102,3
3102,5
3102,7
3102,9
3102,10
3102,12
3102,19
3102,22
3102,24
3102,25
3102,27
3102,28
3102,29
3102,35
3102,38
3102,39
3102,40
3102,43
3102,47
3102,52
3102,55
3102,60
3102,61
3102,62
3102,63
3102,66
3102,69
3102,71
3102,79
3102,81
3102,83
3102,85
3102,87
3102,89
3102,93
3103,7
3103,8
3103,9
3103,14
3103,17
3103,19
3103,26
3103,28
3103,31
3103,33
3103,35
3103,36
3103,38
3103,39
3103,42
3103,47
3103,52
3103,55
3103,62
3103,63
3103,66
3103,69
3103,77
3103,78
3103,80
3103,81
3103,83
3103,85
3103,87
3103,93
3103,95
3103,96
3103,99
3104,0
3104,3
3104,4
3104,5
3104,6
3104,7
3104,8
3104,10
3104,11
3104,12
3104,14
3104,16
3104,18
3104,20
3104,21
3104,23
3104,25
3104,27
3104,28
3104,29
3104,35
3104,36
3104,38
3104,39
3104,40
3104,41
3104,42
3104,43
3104,46
3104,47
3104,48
3104,49
3104,51
3104,60
3104,61
3104,62
3104,66
3104,67
3104,68
3104,69
3104,70
3104,71
3104,72
3104,73
3104,74
3104,75
3104,80
3104,81
3104,86
3104,87
3104,90
3104,93
3104,94
3104,95
3104,99
3105,0
3105,3
3105,4
3105,5
3105,7
3105,8
3105,9
3105,11
3105,12
3105,14
3105,18
3105,19
3105,20
3105,21
3105,24
3105,26
3105,28
3105,29
3105,31
3105,35
3105,36
3105,38
3105,39
3105,40
3105,43
3105,45
3105,47
3105,51
3105,52
3105,53
3105,60
3105,61
3105,62
3105,63
3105,66
3105,67
3105,68
3105,69
3105,71
3105,72
3105,73
3105,78
3105,80
3105,81
3105,83
3105,85
3105,87
3105,89
3105,93
3105,94
3105,95
3106,3
3106,5
3106,7
3106,8
3106,10
3106,11
3106,13
3106,14
3106,17
3106,18
3106,21
3106,25
3106,26
3106,28
3106,32
3106,35
3106,36
3106,38
3106,39
3106,43
3106,45
3106,46
3106,48
3106,49
3106,50
3106,51
3106,52
3106,54
3106,55
3106,57
3106,60
3106,61
3106,62
3106,63
3106,67
3106,68
3106,69
3106,70
3106,71
3106,74
3106,75
3106,76
3106,78
3106,80
3106,81
3106,83
3106,85
3106,86
3106,90
3106,97
3106,99
3107,0
3107,3
3107,4
3107,5
3107,7
3107,8
3107,10
3107,12
3107,17
3107,21
3107,23
3107,28
3107,29
3107,33
3107,34
3107,35
3107,38
3107,39
3107,40
3107,42
3107,43
3107,44
3107,45
3107,47
3107,48
3107,49
3107,50
3107,61
3107,63
3107,66
3107,67
3107,68
3107,69
3107,70
3107,72
3107,73
3107,74
3107,76
3107,78
3107,79
3107,81
3107,83
3107,85
3107,86
3107,87
3107,90
3107,93
3107,97
3108,0
3108,7
3108,8
3108,9
3108,11
3108,12
3108,16
3108,19
3108,22
3108,23
3108,24
3108,26
3108,28
3108,35
3108,36
3108,38
3108,40
3108,41
3108,42
3108,47
3108,48
3108,57
3108,60
3108,61
3108,63
3108,66
3108,69
3108,70
3108,71
3108,76
3108,80
3108,81
3108,83
3108,85
3108,86
3108,87
3108,88
3108,89
3108,92
3108,94
3108,98
3109,0
3109,3
3109,4
3109,8
3109,9
3109,10
3109,11
3109,14
3109,16
3109,17
3109,19
3109,21
3109,23
3109,25
3109,31
3109,33
3109,36
3109,38
3109,39
3109,40
3109,41
3109,42
3109,43
3109,45
3109,46
3109,48
3109,50
3109,53
3109,57
3109,59
3109,61
3109,62
3109,63
3109,66
3109,67
3109,69
3109,70
3109,72
3109,73
3109,74
3109,81
3109,83
3109,86
3109,87
3109,89
3109,91
3109,94
3109,99
3110,0
3110,3
3110,7
3110,8
3110,9
3110,10
3110,11
3110,12
3110,14
3110,17
3110,23
3110,24
3110,25
3110,28
3110,33
3110,34
3110,35
3110,38
3110,39
3110,40
3110,41
3110,43
3110,46
3110,47
3110,48
3110,49
3110,51
3110,52
3110,53
3110,60
3110,61
3110,62
3110,63
3110,66
3110,67
3110,68
3110,69
3110,71
3110,73
3110,74
3110,75
3110,79
3110,80
3110,81
3110,83
3110,85
3110,87
3110,89
3110,90
3110,93
3110,95
3110,97
3111,3
3111,5
3111,6
3111,7
3111,8
3111,9
3111,11
3111,12
3111,14
3111,17
3111,23
3111,25
3111,28
3111,29
3111,34
3111,35
3111,36
3111,39
3111,40
3111,48
3111,49
3111,51
3111,55
3111,57
3111,60
3111,62
3111,63
3111,67
3111,69
3111,70
3111,71
3111,74
3111,78
3111,80
3111,81
3111,83
3111,85
3111,86
3111,87
3111,89
3111,93
3111,95
3111,96
3111,98
3112,0
3112,3
3112,4
3112,7
3112,8
3112,9
3112,10
3112,11
3112,13
3112,14
3112,17
3112,19
3112,21
3112,24
3112,25
3112,26
3112,28
3112,29
3112,31
3112,33
3112,35
3112,36
3112,38
3112,40
3112,42
3112,43
3112,45
3112,46
3112,47
3112,48
3112,49
3112,50
3112,51
3112,52
3112,53
3112,55
3112,57
3112,62
3112,63
3112,67
3112,68
3112,69
3112,71
3112,72
3112,73
3112,76
3112,77
3112,78
3112,80
3112,81
3112,83
3112,85
3112,86
3112,87
3112,89
3112,90
3113,0
3113,3
3113,7
3113,8
3113,9
3113,11
3113,16
3113,21
3113,26
3113,29
3113,31
3113,35
3113,36
3113,38
3113,40
3113,42
3113,43
3113,47
3113,48
3113,50
3113,51
3113,52
3113,62
3113,63
3113,66
3113,67
3113,68
3113,69
3113,71
3113,72
3113,73
3113,74
3113,75
3113,76
3113,78
3113,81
3113,85
3113,86
3113,87
3113,89
3113,93
3113,96
3113,97
3113,98
3114,0
3114,3
3114,5
3114,8
3114,9
3114,11
3114,13
3114,14
3114,17
3114,22
3114,23
3114,36
3114,38
3114,43
3114,45
3114,50
3114,54
3114,55
3114,61
3114,62
3114,63
3114,66
3114,67
3114,68
3114,74
3114,76
3114,78
3114,81
3114,83
3114,84
3114,85
3114,86
3114,87
3114,89
3114,95
3114,97
3114,98
3115,0
3115,3
3115,4
3115,5
3115,8
3115,9
3115,11
3115,13
3115,17
3115,18
3115,20
3115,21
3115,23
3115,26
3115,28
3115,29
3115,34
3115,35
3115,36
3115,39
3115,40
3115,43
3115,45
3115,48
3115,49
3115,50
3115,61
3115,62
3115,63
3115,66
3115,67
3115,68
3115,69
3115,70
3115,72
3115,73
3115,74
3115,75
3115,76
3115,80
3115,83
3115,85
3115,86
3115,87
3115,89
3115,93
3115,97
3115,98
3115,99
3116,0
3116,3
3116,5
3116,7
3116,8
3116,9
3116,11
3116,12
3116,13
3116,17
3116,22
3116,28
3116,29
3116,34
3116,35
3116,36
3116,38
3116,39
3116,43
3116,46
3116,47
3116,48
3116,52
3116,53
3116,55
3116,61
3116,62
3116,63
3116,67
3116,69
3116,70
3116,71
3116,76
3116,80
3116,81
3116,83
3116,85
3116,86
3116,87
3116,89
3116,91
3116,93
3116,98
3117,5
3117,7
3117,8
3117,10
3117,11
3117,14
3117,17
3117,19
3117,33
3117,34
3117,35
3117,36
3117,39
3117,43
3117,48
3117,61
3117,62
3117,63
3117,67
3117,69
3117,71
3117,74
3117,77
3117,78
3117,80
3117,81
3117,83
3117,85
3117,87
3117,89
3117,95
3117,97
3118,7
3118,8
3118,11
3118,12
3118,14
3118,17
3118,18
3118,19
3118,23
3118,24
3118,25
3118,26
3118,28
3118,29
3118,30
3118,33
3118,34
3118,35
3118,36
3118,38
3118,39
3118,40
3118,43
3118,47
3118,48
3118,51
3118,52
3118,55
3118,57
3118,60
3118,61
3118,63
3118,66
3118,68
3118,69
3118,72
3118,74
3118,78
3118,79
3118,80
3118,83
3118,85
3118,86
3118,87
3118,89
3118,90
3118,91
3118,92
3118,95
3118,96
3118,97
3118,98
3118,99
3119,0
3119,3
3119,5
3119,7
3119,8
3119,9
3119,10
3119,11
3119,14
3119,17
3119,19
3119,27
3119,28
3119,29
3119,34
3119,35
3119,36
3119,38
3119,39
3119,40
3119,41
3119,42
3119,43
3119,47
3119,52
3119,53
3119,62
3119,63
3119,67
3119,69
3119,71
3119,72
3119,73
3119,80
3119,83
3119,85
3119,86
3119,87
3119,89
3119,90
3119,91
3119,93
3119,96
3119,97
3120,3
3120,4
3120,5
3120,7
3120,8
3120,9
3120,10
3120,11
3120,12
3120,13
3120,14
3120,17
3120,18
3120,19
3120,22
3120,23
3120,26
3120,28
3120,29
3120,31
3120,32
3120,33
3120,34
3120,35
3120,36
3120,38
3120,39
3120,40
3120,41
3120,42
3120,43
3120,44
3120,45
3120,48
3120,49
3120,52
3120,54
3120,55
3120,57
3120,59
3120,60
3120,61
3120,62
3120,63
3120,67
3120,68
3120,69
3120,71
3120,72
3120,73
3120,74
3120,76
3120,78
3120,79
3120,80
3120,81
3120,83
3120,85
3120,87
3120,89
3120,90
3120,93
3120,95
3120,96
3120,97
3121,0
3121,4
3121,8
3121,9
3121,11
3121,13
3121,14
3121,15
3121,17
3121,20
3121,21
3121,24
3121,25
3121,26
3121,28
3121,30
3121,31
3121,33
3121,34
3121,35
3121,36
3121,38
3121,39
3121,40
3121,42
3121,47
3121,48
3121,49
3121,50
3121,51
3121,52
3121,57
3121,60
3121,63
3121,67
3121,68
3121,69
3121,71
3121,72
3121,73
3121,74
3121,78
3121,81
3121,83
3121,86
3121,87
3121,89
3121,90
3121,92
3121,93
3121,95
3121,97
3122,0
3122,3
3122,5
3122,7
3122,8
3122,9
3122,10
3122,11
3122,12
3122,13
3122,14
3122,17
3122,18
3122,19
3122,20
3122,21
3122,23
3122,25
3122,26
3122,28
3122,29
3122,32
3122,34
3122,35
3122,36
3122,38
3122,39
3122,41
3122,47
3122,48
3122,49
3122,50
3122,52
3122,53
3122,54
3122,57
3122,61
3122,62
3122,63
3122,68
3122,69
3122,70
3122,72
3122,73
3122,76
3122,78
3122,80
3122,81
3122,83
3122,84
3122,85
3122,86
3122,87
3122,88
3122,89
3122,93
3122,96
3123,3
3123,6
3123,8
3123,9
3123,11
3123,12
3123,18
3123,19
3123,20
3123,21
3123,23
3123,28
3123,35
3123,36
3123,38
3123,40
3123,41
3123,42
3123,43
3123,47
3123,48
3123,50
3123,59
3123,60
3123,62
3123,63
3123,67
3123,69
3123,71
3123,78
3123,87
3123,89
3123,91
3123,93
3124,0
3124,3
3124,5
3124,6
3124,9
3124,10
3124,11
3124,14
3124,17
3124,18
3124,19
3124,21
3124,22
3124,23
3124,26
3124,28
3124,35
3124,36
3124,39
3124,40
3124,43
3124,45
3124,47
3124,48
3124,49
3124,50
3124,57
3124,61
3124,63
3124,66
3124,67
3124,68
3124,69
3124,71
3124,72
3124,73
3124,74
3124,76
3124,78
3124,81
3124,85
3124,86
3124,87
3124,88
3124,89
3124,93
3124,95
3125,0
3125,3
3125,5
3125,8
3125,9
3125,11
3125,12
3125,13
3125,14
3125,15
3125,17
3125,19
3125,21
3125,23
3125,25
3125,26
3125,29
3125,31
3125,33
3125,35
3125,36
3125,38
3125,39
3125,40
3125,41
3125,43
3125,46
3125,47
3125,48
3125,51
3125,52
3125,60
3125,61
3125,62
3125,63
3125,69
3125,70
3125,71
3125,72
3125,73
3125,78
3125,81
3125,83
3125,85
3125,87
3125,89
3125,90
3125,93
3125,95
3125,99
3126,0
3126,3
3126,4
3126,6
3126,8
3126,9
3126,11
3126,14
3126,15
3126,17
3126,20
3126,26
3126,28
3126,35
3126,36
3126,38
3126,39
3126,40
3126,43
3126,45
3126,46
3126,47
3126,48
3126,49
3126,50
3126,51
3126,52
3126,55
3126,60
3126,61
3126,62
3126,63
3126,67
3126,68
3126,69
3126,70
3126,72
3126,73
3126,74
3126,77
3126,80
3126,81
3126,85
3126,86
3126,87
3126,89
3126,93
3127,0
3127,3
3127,5
3127,6
3127,7
3127,8
3127,9
3127,12
3127,15
3127,17
3127,18
3127,23
3127,24
3127,26
3127,28
3127,34
3127,35
3127,36
3127,38
3127,42
3127,47
3127,48
3127,49
3127,50
3127,51
3127,52
3127,60
3127,61
3127,62
3127,63
3127,66
3127,67
3127,68
3127,69
3127,70
3127,71
3127,72
3127,73
3127,74
3127,78
3127,80
3127,81
3127,83
3127,86
3127,87
3127,90
3127,92
3127,94
3127,95
3127,98
3128,0
3128,2
3128,3
3128,7
3128,8
3128,9
3128,11
3128,12
3128,14
3128,15
3128,17
3128,18
3128,19
3128,21
3128,23
3128,24
3128,25
3128,26
3128,27
3128,28
3128,29
3128,35
3128,36
3128,38
3128,40
3128,41
3128,42
3128,43
3128,45
3128,46
3128,47
3128,48
3128,51
3128,60
3128,62
3128,63
3128,66
3128,67
3128,68
3128,69
3128,71
3128,72
3128,73
3128,74
3128,76
3128,78
3128,81
3128,83
3128,85
3128,86
3128,87
3128,88
3128,89
3128,90
3128,92
3128,93
3128,94
3128,95
3128,97
3129,0
3129,3
3129,5
3129,7
3129,8
3129,11
3129,12
3129,13
3129,14
3129,15
3129,17
3129,18
3129,19
3129,20
3129,23
3129,25
3129,26
3129,28
3129,29
3129,34
3129,35
3129,36
3129,38
3129,39
3129,40
3129,41
3129,42
3129,47
3129,48
3129,49
3129,51
3129,52
3129,61
3129,62
3129,63
3129,67
3129,69
3129,70
3129,72
3129,73
3129,74
3129,75
3129,78
3129,80
3129,81
3129,83
3129,85
3129,86
3129,87
3129,89
3129,92
3129,93
3130,0
3130,4
3130,6
3130,8
3130,9
3130,10
3130,11
3130,13
3130,14
3130,16
3130,17
3130,21
3130,22
3130,23
3130,28
3130,29
3130,33
3130,35
3130,36
3130,38
3130,40
3130,43
3130,45
3130,47
3130,48
3130,49
3130,52
3130,57
3130,59
3130,61
3130,62
3130,63
3130,67
3130,69
3130,71
3130,72
3130,75
3130,78
3130,80
3130,81
3130,83
3130,87
3130,89
3130,93
3130,94
3130,96
3131,0
3131,8
3131,10
3131,11
3131,12
3131,14
3131,17
3131,19
3131,23
3131,25
3131,26
3131,27
3131,28
3131,33
3131,35
3131,36
3131,38
3131,39
3131,40
3131,43
3131,46
3131,48
3131,49
3131,51
3131,52
3131,60
3131,61
3131,66
3131,67
3131,69
3131,71
3131,72
3131,73
3131,74
3131,78
3131,80
3131,81
3131,83
3131,85
3131,86
3131,89
3131,90
3131,93
3131,95
3131,97
3132,0
3132,3
3132,4
3132,6
3132,7
3132,8
3132,10
3132,11
3132,12
3132,14
3132,15
3132,17
3132,19
3132,20
3132,23
3132,24
3132,25
3132,28
3132,33
3132,34
3132,36
3132,38
3132,39
3132,40
3132,41
3132,42
3132,43
3132,45
3132,46
3132,47
3132,51
3132,52
3132,53
3132,54
3132,55
3132,62
3132,63
3132,66
3132,67
3132,68
3132,70
3132,72
3132,73
3132,76
3132,77
3132,80
3132,83
3132,85
3132,87
3132,89
3132,90
3132,93
3132,95
3132,96
3132,99
3133,0
3133,6
3133,8
3133,9
3133,10
3133,11
3133,12
3133,14
3133,15
3133,17
3133,19
3133,21
3133,24
3133,28
3133,29
3133,31
3133,32
3133,34
3133,35
3133,36
3133,38
3133,39
3133,40
3133,46
3133,47
3133,48
3133,49
3133,51
3133,52
3133,53
3133,55
3133,59
3133,60
3133,61
3133,62
3133,63
3133,65
3133,66
3133,69
3133,70
3133,71
3133,73
3133,76
3133,78
3133,80
3133,81
3133,83
3133,85
3133,86
3133,87
3133,90
3133,92
3133,93
3133,95
3133,99
3134,0
3134,1
3134,3
3134,4
3134,8
3134,10
3134,14
3134,16
3134,17
3134,22
3134,23
3134,25
3134,28
3134,29
3134,33
3134,34
3134,36
3134,38
3134,40
3134,41
3134,43
3134,48
3134,50
3134,51
3134,59
3134,63
3134,67
3134,69
3134,71
3134,72
3134,73
3134,76
3134,78
3134,80
3134,83
3134,84
3134,85
3134,86
3134,87
3134,90
3134,93
3134,97
3135,0
3135,3
3135,5
3135,8
3135,11
3135,12
3135,14
3135,17
3135,21
3135,23
3135,25
3135,28
3135,29
3135,33
3135,35
3135,36
3135,38
3135,39
3135,40
3135,43
3135,48
3135,49
3135,51
3135,52
3135,60
3135,61
3135,62
3135,63
3135,66
3135,67
3135,69
3135,70
3135,72
3135,73
3135,78
3135,79
3135,81
3135,83
3135,85
3135,87
3135,89
3135,93
3135,97
3135,98
3136,3
3136,5
3136,8
3136,9
3136,10
3136,11
3136,12
3136,14
3136,17
3136,18
3136,21
3136,23
3136,25
3136,26
3136,28
3136,29
3136,32
3136,36
3136,38
3136,39
3136,40
3136,41
3136,42
3136,43
3136,44
3136,45
3136,46
3136,47
3136,48
3136,49
3136,50
3136,51
3136,52
3136,53
3136,55
3136,57
3136,60
3136,61
3136,62
3136,63
3136,66
3136,67
3136,68
3136,69
3136,70
3136,71
3136,73
3136,77
3136,78
3136,80
3136,81
3136,82
3136,83
3136,85
3136,87
3136,93
3136,95
3136,96
3137,0
3137,3
3137,7
3137,8
3137,9
3137,17
3137,21
3137,22
3137,25
3137,34
3137,35
3137,36
3137,38
3137,39
3137,41
3137,42
3137,47
3137,51
3137,52
3137,57
3137,63
3137,69
3137,70
3137,74
3137,76
3137,80
3137,83
3137,86
3137,87
3137,88
3137,89
3138,3
3138,4
3138,5
3138,8
3138,9
3138,10
3138,11
3138,17
3138,21
3138,23
3138,25
3138,26
3138,28
3138,30
3138,31
3138,33
3138,34
3138,35
3138,36
3138,38
3138,40
3138,43
3138,44
3138,46
3138,47
3138,48
3138,51
3138,53
3138,55
3138,56
3138,59
3138,60
3138,61
3138,63
3138,66
3138,67
3138,68
3138,69
3138,70
3138,72
3138,73
3138,74
3138,78
3138,80
3138,81
3138,85
3138,86
3138,87
3138,89
3138,92
3139,0
3139,3
3139,7
3139,9
3139,10
3139,13
3139,14
3139,16
3139,17
3139,23
3139,26
3139,28
3139,30
3139,34
3139,35
3139,36
3139,38
3139,39
3139,40
3139,41
3139,42
3139,43
3139,45
3139,47
3139,48
3139,50
3139,51
3139,53
3139,59
3139,60
3139,61
3139,63
3139,69
3139,73
3139,74
3139,80
3139,85
3139,87
3139,89
3139,90
3139,92
3139,97
3139,99
3140,0
3140,3
3140,4
3140,7
3140,8
3140,9
3140,10
3140,17
3140,21
3140,25
3140,26
3140,28
3140,29
3140,31
3140,33
3140,35
3140,36
3140,38
3140,39
3140,42
3140,45
3140,47
3140,48
3140,49
3140,50
3140,56
3140,60
3140,61
3140,62
3140,63
3140,67
3140,68
3140,69
3140,71
3140,72
3140,73
3140,78
3140,79
3140,80
3140,81
3140,83
3140,85
3140,87
3140,89
3140,92
3140,96
3140,97
3140,99
3141,0
3141,3
3141,8
3141,9
3141,11
3141,12
3141,14
3141,16
3141,17
3141,18
3141,19
3141,20
3141,21
3141,23
3141,24
3141,26
3141,28
3141,29
3141,30
3141,31
3141,33
3141,34
3141,36
3141,38
3141,39
3141,40
3141,42
3141,43
3141,45
3141,48
3141,50
3141,51
3141,52
3141,55
3141,60
3141,61
3141,62
3141,63
3141,66
3141,67
3141,68
3141,69
3141,70
3141,71
3141,72
3141,78
3141,79
3141,80
3141,85
3141,86
3141,87
3141,89
3141,90
3141,93
3141,95
3141,96
3141,98
3142,3
3142,7
3142,8
3142,11
3142,14
3142,15
3142,23
3142,25
3142,29
3142,34
3142,35
3142,38
3142,42
3142,43
3142,47
3142,48
3142,51
3142,52
3142,53
3142,60
3142,61
3142,62
3142,63
3142,67
3142,68
3142,69
3142,72
3142,74
3142,80
3142,81
3142,83
3142,84
3142,86
3142,87
3142,88
3142,89
3142,90
3142,92
3142,94
3142,95
3143,3
3143,6
3143,7
3143,8
3143,9
3143,10
3143,11
3143,12
3143,14
3143,17
3143,18
3143,19
3143,21
3143,22
3143,23
3143,25
3143,26
3143,28
3143,29
3143,31
3143,33
3143,34
3143,35
3143,36
3143,38
3143,39
3143,40
3143,43
3143,46
3143,47
3143,48
3143,51
3143,56
3143,57
3143,61
3143,63
3143,65
3143,69
3143,70
3143,71
3143,72
3143,73
3143,75
3143,76
3143,78
3143,80
3143,81
3143,83
3143,86
3143,87
3143,90
3143,92
3143,95
3143,96
3143,97
3143,99
3144,0
3144,3
3144,4
3144,5
3144,6
3144,7
3144,8
3144,9
3144,11
3144,13
3144,14
3144,17
3144,23
3144,26
3144,27
3144,28
3144,31
3144,33
3144,36
3144,38
3144,39
3144,40
3144,42
3144,43
3144,47
3144,48
3144,50
3144,51
3144,53
3144,55
3144,57
3144,59
3144,60
3144,61
3144,62
3144,63
3144,66
3144,69
3144,71
3144,72
3144,73
3144,74
3144,75
3144,76
3144,78
3144,80
3144,81
3144,83
3144,85
3144,86
3144,87
3144,88
3144,90
3144,92
3144,93
3144,95
3144,96
3145,0
3145,4
3145,7
3145,8
3145,11
3145,12
3145,13
3145,14
3145,15
3145,18
3145,19
3145,20
3145,23
3145,24
3145,26
3145,28
3145,29
3145,33
3145,35
3145,36
3145,38
3145,39
3145,41
3145,43
3145,46
3145,50
3145,51
3145,59
3145,62
3145,63
3145,68
3145,69
3145,70
3145,71
3145,74
3145,82
3145,85
3145,86
3145,87
3145,89
3145,97
3146,0
3146,3
3146,4
3146,8
3146,9
3146,10
3146,11
3146,14
3146,17
3146,18
3146,21
3146,23
3146,27
3146,28
3146,29
3146,31
3146,35
3146,36
3146,38
3146,39
3146,40
3146,43
3146,45
3146,46
3146,47
3146,48
3146,49
3146,50
3146,52
3146,62
3146,63
3146,66
3146,68
3146,69
3146,71
3146,72
3146,73
3146,74
3146,75
3146,76
3146,78
3146,80
3146,85
3146,86
3146,87
3146,90
3146,93
3146,94
3146,95
3146,98
3147,4
3147,7
3147,8
3147,9
3147,10
3147,11
3147,12
3147,14
3147,15
3147,17
3147,18
3147,21
3147,23
3147,25
3147,26
3147,27
3147,29
3147,33
3147,34
3147,35
3147,36
3147,38
3147,39
3147,42
3147,43
3147,46
3147,47
3147,48
3147,50
3147,53
3147,61
3147,62
3147,63
3147,68
3147,69
3147,70
3147,71
3147,74
3147,76
3147,78
3147,80
3147,81
3147,83
3147,85
3147,86
3147,87
3147,89
3147,92
3147,99
3148,5
3148,7
3148,8
3148,9
3148,10
3148,11
3148,12
3148,13
3148,15
3148,23
3148,24
3148,25
3148,26
3148,28
3148,34
3148,35
3148,36
3148,38
3148,39
3148,40
3148,42
3148,43
3148,44
3148,47
3148,48
3148,49
3148,52
3148,54
3148,57
3148,61
3148,62
3148,63
3148,66
3148,69
3148,71
3148,73
3148,74
3148,75
3148,76
3148,78
3148,85
3148,86
3148,87
3148,88
3148,93
3148,96
3148,97
3149,3
3149,8
3149,9
3149,11
3149,12
3149,14
3149,15
3149,16
3149,17
3149,19
3149,27
3149,28
3149,31
3149,33
3149,35
3149,36
3149,38
3149,39
3149,40
3149,41
3149,43
3149,44
3149,45
3149,48
3149,49
3149,52
3149,57
3149,60
3149,61
3149,63
3149,67
3149,68
3149,69
3149,72
3149,78
3149,80
3149,83
3149,84
3149,85
3149,86
3149,89
3149,93
3149,99
3150,3
3150,4
3150,5
3150,6
3150,7
3150,8
3150,9
3150,10
3150,11
3150,13
3150,14
3150,15
3150,16
3150,17
3150,20
3150,21
3150,23
3150,26
3150,27
3150,28
3150,29
3150,30
3150,35
3150,36
3150,38
3150,39
3150,40
3150,41
3150,42
3150,43
3150,44
3150,45
3150,47
3150,48
3150,50
3150,51
3150,52
3150,57
3150,60
3150,61
3150,62
3150,63
3150,66
3150,67
3150,69
3150,70
3150,71
3150,72
